id,title,synopsis,genres,release_date,episodes,members,popularity,ranked,score,img_url,link
22273,Selector Infected WIXOSS,Things are not always what they seem. This is especially true for Ruuko Kominato when she receives a deck of cards for the popular card game WIXOSS only to find a girl trapped inside her LRIG or avatar card. Upon meeting others in the same situation Ruuko discovers that she has now become a Selector a player in a special version of WIXOSS where girls can battle each other for a chance to have their deepest desires come true. However there is a catch. In contrast to the glory that awaits them after their victories there is a cruel fate: if they lose three times their lives will be destroyed. In an ominous game filled with lies and deceit Ruuko and her newfound friends must uncover the secrets behind WIXOSS and realize what is truly most important to them before it is too late.,Game;Psychological,2014-04-04,12,116043,975,2478,7.32,https://cdn.myanimelist.net/images/anime/13/70147.jpg,https://myanimelist.net/anime/22273/Selector_Infected_WIXOSS
35330,Poputepipikku,Poputepipikku turns absurdist comedy up to eleven with its pop culture references and surreal hilarity. With two bonafide high school girl protagonists—the short and exceptionally quick to anger Popuko and the tall and unshakably calm Pipimi—they throw genres against the wall and don't wait to see what sticks. Parody is interlaced with drama action crudeness and the show's overarching goal—to become a real anime.,Comedy;Parody;Dementia,2018-01-07,12,135702,830,2471,7.32,https://cdn.myanimelist.net/images/anime/3/88816.jpg,https://myanimelist.net/anime/35330/Poputepipikku
13585,Natsuyuki Rendezvous,Ryousuke Hazuki is a young man whose heart has been stolen away stopping by the local floral shop daily in order to catch a glimpse of the beautiful Rokka Shimao the shop's owner. In hopes of getting close to her he decides to get a part-time job at the shop but before he is able to make his move he runs into a major roadblock: in her apartment dwells a ghost who claims to be Rokka's deceased husband. Atsushi Shimao has quietly watched over his widowed wife ever since he passed three years ago. However Hazuki is the first person to ever notice him and the two quickly find themselves at odds: the jealous Shimao attempts to thwart the suitor's advances and possess his body while Hazuki simply wants the ghost to pass on for good allowing Rokka to move on from the past and him to be with the one he loves. As both men refuse to let go of their desires an unusual relationship forms between a troubled woman an unrelenting ghost and a stubborn man in love.,Supernatural;Drama;Romance;Josei,2012-07-06,11,58415,1700,2468,7.32,https://cdn.myanimelist.net/images/anime/11/38181.jpg,https://myanimelist.net/anime/13585/Natsuyuki_Rendezvous
1374,Kyoushoku Soukou Guyver (2005),Sho Fukamachi a normal teenager accidentally found an alien object called Unit and thus changed his life forever. The Unit bonded with Sho resulting in an incredibly powerful life-form called Guyver. With this great power Sho battles the mysterious Chronos organization and it's Zoanoids in order to protect his friends and his world. Unknown to Sho the battle against Chronos will lead to the discovery of the origins of human their destiny and the Creators... (Source: ANN),Adventure;Sci-Fi;Shounen,2005-08-06,26,16662,3495,2462,7.32,https://cdn.myanimelist.net/images/anime/6/3697.jpg,https://myanimelist.net/anime/1374/Kyoushoku_Soukou_Guyver_2005
16732,Kiniro Mosaic,Shinobu Oomiya once left Japan to participate in a homestay in England. During her time there she became close friends with Alice Cartelet the daughter of the family she was living with. However when it was time for Shinobu to return to Japan the two were able to express their sorrow despite the language barrier between them. Five years later now a first year student in high school Shinobu receives a letter by air mail in a language she does not understand. This letter is penned by none other than Alice detailing her own homestay in Japan. In fact Alice will be attending Shinobu's high school and living with her! Alongside their friends Youko Inokuma Aya Komichi and Karen Kujou the five girls attend school together and learn about what their different cultures have to offer day after day.,Slice of Life;Comedy;School;Seinen,2013-07-06,12,134199,845,2459,7.32,https://cdn.myanimelist.net/images/anime/8/51379.jpg,https://myanimelist.net/anime/16732/Kiniro_Mosaic
940,Inukami!,Kawahira Keita is a descendant of a historic Inukami tamer family however because he lacked in its ability he was forsaken by the family. One day an Inukami named Youko came. She looked graceful obedient above all beautiful. Soon he contracted with her and she paid homage to him. However she was a problematic Inukami that no one had been able to control. This is a slap stick comedy of an Inukami Tamer Keita and an Inukami Youko. Keita is a man of worldly passions and he likes money and girls very much. On the other hand Youko likes to destroy things and is very jealous. (Source: AnimeNfo),Comedy;Ecchi;Romance;Shounen;Supernatural,2006-04-06,26,58851,1690,2453,7.32,https://cdn.myanimelist.net/images/anime/1/2508.jpg,https://myanimelist.net/anime/940/Inukami
16774,Inferno Cop,Jack Knife Edge Town is as edgy as it sounds and it's up to Inferno Cop to stop that edge from tearing his city apart. He's both law and outlaw dispensing ungodly justice to evildoers like a candy machine. Lowlifes gangsters and even hellspawn all infest Inferno Cop's hunting ground but that's the good news. The bad news? Prior to the story his family was brutally murdered by Southern Cross a shady organization that made the worst mistake imaginable by doing so. Now Inferno Cop's limiters have been removed and his mercy rung more dry than the entrails of his victims. Something is welling up in Inferno Cop's city however and soon he'll face the most daunting gauntlet of his life involving him literally falling into and escaping from Hell. A flaming head won't be enough to ward off the true evil that's rapidly approaching—Inferno Cop must call upon all his allies and his own wacky antics to conquer the trials that await him.,Action;Comedy;Police,2012-12-25,13,72349,1467,2452,7.32,https://cdn.myanimelist.net/images/anime/2/47037.jpg,https://myanimelist.net/anime/16774/Inferno_Cop
13271,Hunter x Hunter Movie 1: Phantom Rouge,After completing their work at Yorknew City Leorio Paladiknight and Kurapika investigate the rumored sightings of a boy with scarlet red eyes as they believe this person to be a member of the now non-existent Kurta Clan. Kurapika hopes to find another survivor of the clan besides himself but instead ends up losing both his eyes after an attack from someone who seems to be his childhood friend. Leorio tends to Kurapika's wounds and then sends for both Gon Freecss and Killua Zoldyck to help retrieve Kurapika's eyeballs. However their search brings them face-to-face with the infamous group of thieves known as Phantom Troupe—the same people who massacred the entire Kurta Clan five years ago for their scarlet eyes which change color during moments of rage. Hunter x Hunter Movie 1: Phantom Rouge follows the boys' quest to locate their friend's eyes and catch the thief causing them to delve deep into Phantom Troupe's past. And in doing so they encounter a mysterious girl who appears to be linked to it all…,Action;Adventure;Fantasy;Shounen;Super Power,2013-01-12,1,83040,1315,2450,7.32,https://cdn.myanimelist.net/images/anime/6/53073.jpg,https://myanimelist.net/anime/13271/Hunter_x_Hunter_Movie_1__Phantom_Rouge
256,Hoshi no Koe,Hoshi no Koe  using full 2D and 3D digital animation is a story of a long distance love and mail messages between a boy and girl. Set in 2046 after the discovery of the ruins of an alien civilization on Mars man has been able to make leaps in technology and is planning to send an expedition into space in the next year. Nagamine Mikako and Terao Noboru are junior high school students. However while Noboru will be entering senior high next winter Mikako is selected to join the space expedition. (Source: AniDB),Sci-Fi;Space;Drama;Romance;Mecha,2002-02-02,1,118270,947,2449,7.32,https://cdn.myanimelist.net/images/anime/1/2389.jpg,https://myanimelist.net/anime/256/Hoshi_no_Koe
1441,Ginga Tetsudou no Yoru,Giovanni is a young boy who lives on the outskirts of a small rustic village. His mother is bedridden and his father has not returned home since leaving to work on a fishing boat. An outcast at school Giovanni has only one friend: Campanella the mayor's son. During the town's Festival of Stars Giovanni starts to daydream atop a hill and looks up to find a steam engine train floating in the air. He boards the train only to find his friend Campanella already there. And so the two begin their journey through the stars where they come across unusual people and visit many beautiful and haunting places.,Drama;Fantasy;Historical;Kids;Mystery,1985-07-13,1,13804,3796,2446,7.32,https://cdn.myanimelist.net/images/anime/6/64861.jpg,https://myanimelist.net/anime/1441/Ginga_Tetsudou_no_Yoru
1313,Digimon Adventure 02,A few years after the adventures of the Chosen Children in the Digital World a new batch of Chosen Children are summoned to save the Digital World. An evil ruler known as the Digimon Kaiser or Digimon Emperor is forcing the Digital World's Digimon into enslavement. The new group of Chosen Children with the help of their Digimon then begin a journey to stop the evil Digimon Emperor.,Action;Adventure;Comedy;Drama;Fantasy;Kids,2000-04-02,50,166172,664,2444,7.32,https://cdn.myanimelist.net/images/anime/8/20360.jpg,https://myanimelist.net/anime/1313/Digimon_Adventure_02
5356,Canaan,Oosawa Maria is a Japanese photographer currently working in Shanghai China. Along with her partner Mino she searches for potential newsworthy stories throughout the city. When strange events occur at a local festival Maria and Mino immediately investigate. Quickly the two are immersed in a battle between unknown masked men and a strange white-haired woman. Just when Maria is about to be caught in the crossfire an old friend by the name of Canaan appears and helps Maria escape. But a sinister plot over a deadly virus soon develops and Canaan learns she must confront her past if she wants any chance at stopping the perpetrator and saving her friends.,Action;Sci-Fi;Super Power;Supernatural;Seinen,2009-07-04,13,168516,651,2441,7.32,https://cdn.myanimelist.net/images/anime/4/75789.jpg,https://myanimelist.net/anime/5356/Canaan
10163,C: The Money of Soul and Possibility Control,Money is power and without it life is meaningless. In a country whose economy is in shambles second-year Economics university student Kimimaro Yoga understands this fact all too well as he is surrounded by the relatively luxurious lives of his peers and struggling to make ends meet. However his world is turned on its head when a stranger in a top hat arrives one late night at his door. Going by the name Masakaki the visitor petitions Yoga to come to the Eastern Financial District a place where money flows in abundance if one offers their future as collateral. Although reluctant greed triumphs reason and Yoga accepts the offer thus taking on the mantle of an Entre. But unbeknownst to him the land of wealth he has entered is an alternate realm built in the likeness of his own where Entres are forced to participate in weekly duels called Deals with their collateral at stake. Pitted against his countrymen and fate Yoga must quickly adapt in this new world if he hopes to protect his fortune and future—and discover just how much money is truly worth.,Action;Mystery;Super Power;Thriller,2011-04-15,11,223965,472,2440,7.32,https://cdn.myanimelist.net/images/anime/5/50551.jpg,https://myanimelist.net/anime/10163/C__The_Money_of_Soul_and_Possibility_Control
5525,07-Ghost,Barsburg Empire's Military Academy is known for training elites who bring victory to the empire. Students of the academy freely utilize an ability called Zaiphon to fight while the types of Zaiphon usable depends on the nature of the soldier. Teito Klein a student at the academy is one of the most promising soldiers produced. Although ridiculed by everyone for being a sklave (German for slave) with no memories of his past he is befriended by a fellow student called Mikage. While preparing for the final exam Teito uncovers a dark secret related to his past. When an attempt to assassinate Ayanami a high-ranking official who killed his father fails Teito is locked away awaiting punishment. Only wanting the best for Teito Mikage helps him escape. Teito ends up at the 7th District Church where he is taken in by the bishops. It is here that Teito attempts to evade the grasp of Ayanami and the Military so he can rediscover his memories and learn why he is the person that can change the fate of the world.,Action;Demons;Fantasy;Josei;Magic;Military,2009-04-07,25,164920,669,2435,7.32,https://cdn.myanimelist.net/images/anime/3/22605.jpg,https://myanimelist.net/anime/5525/07-Ghost
25157,Trinity Seven,One day the bright red sun stopped shining causing the Breakdown Phenomenon—the destruction of Arata Kasuga's town and the disappearance of the people inhabiting it. All however is not yet lost by utilizing the magical grimoire given to him by his childhood friend and cousin Hijiri Kasuga Arata's world gets artificially reconstructed. In order to investigate the phenomenon Lilith Asami appears before Arata whose artificial world suddenly disintegrates. He is given two choices: hand over the book or die. However Arata chooses the third option—enrolling in the top-secret magic school Royal Biblia Academy where six other magical users await him. Together with Lilith these six form the Trinity Seven the elite of the school who each bolster their own power and skill. With the ambition to save Hijiri and the help of his newfound friends Arata stops at nothing to prevent the destruction of his beloved hometown and to bring his best friend back.,Action;Harem;Comedy;Supernatural;Magic;Romance;Ecchi;Fantasy;School;Shounen,2014-10-08,12,458671,162,2430,7.33,https://cdn.myanimelist.net/images/anime/12/67795.jpg,https://myanimelist.net/anime/25157/Trinity_Seven
935,Witchblade,Masane Amaha and her daughter Rihoko are on the run from a government child welfare agency that wants to take Rihoko away from her mother. They are caught and Rihoko is taken away. Meanwhile Masane is attacked by an advanced weapon that can disguise itself as a human being. When faced with the danger a strange light emits from her wrist and she transforms into a powerful being. She destroys the weapon and consequently becomes involved in a power struggle between powerful organizations with her at the center of their attention. Because she holds the greatest power of them all the legendary Witchblade. (Source: AniDB),Action;Sci-Fi;Super Power,2006-04-06,24,87535,1232,2431,7.33,https://cdn.myanimelist.net/images/anime/1/935.jpg,https://myanimelist.net/anime/935/Witchblade
3089,The Sky Crawlers,In an alternate timeline the world has seemingly achieved peace. Bereft of international conflicts wars are now waged between private corporations in place of peaceful nations. Yuuichi Kannami a recent transfer in Area 262 simply does his job as a contracted fighter pilot. However the more time he spends at his new base the more mysteries come to light. The Sky Crawlers exhibits this reality through the eyes of Kannami as he endeavors to understand the Kildren humans genetically altered to be teenagers forever with faster reflexes and his predecessor the ace pilot known as Teacher. However what troubles Kannami the most is how all this connects to the base commander Suito Kusanagi. Area 262 has the answers but the truth comes with a price the young pilot may not be ready to pay.,Drama;Military,2008-08-02,1,43589,2071,2427,7.33,https://cdn.myanimelist.net/images/anime/8/8212.jpg,https://myanimelist.net/anime/3089/The_Sky_Crawlers
2403,Kodomo no Jikan (TV),3rd grade teacher Aoki Daisuke didn't expect the first class he ever taught to be one of the toughest obstacles of his life. After getting off on the wrong foot with the entire class a moment of kind-heartedness instantly convinces one of his students Rin Kokonoe to make the ill-fated Aoki-sensei her lover. But what exactly are Rin's intentions for wanting to actively seduce Aoki-sensei and will Aoki-sensei be able to help her to deal with them?,Comedy;Drama;Ecchi;School,2007-10-12,12,88850,1214,4035,6.94,https://cdn.myanimelist.net/images/anime/8/28234.jpg,https://myanimelist.net/anime/2403/Kodomo_no_Jikan_TV
5914,Kanamemo,Middle schooler Kana Nakamachi's life drastically changes when her grandmother passes away. Leaving behind an empty house Kana learns that no one can provide her lodging due to her young age. Eventually she stumbles upon the Fuhshin Gazette a local newspaper delivery business who is able to provide her with a place to stay if she works for them in return. The small store is staffed by several unique people: the sweets-loving Yume Kitaoka and her girlfriend Yuuki Minami the frugal Hinata Azuma the alcoholic Haruka Nishida and the young but mature Saki Amano. It is not all fun and games at the Fuhshin Gazette though as Kana must deal with long working hours energetic dogs guarding mailboxes and confusing delivery routes. Add in a small rivalry with Mika Kujiin a girl from a competing store and Kana will have more than enough to keep her hands full!,Comedy;Ecchi;Shoujo Ai;Slice of Life,2009-07-06,13,31122,2512,4033,6.94,https://cdn.myanimelist.net/images/anime/6/52677.jpg,https://myanimelist.net/anime/5914/Kanamemo
4618,RideBack,In the future an organization called the GGP has taken control of the world. Rin Ogata was a promising up-and-coming ballet dancer but suffered a serious injury while dancing and decided to quit. Years later in college she comes across a club building and soon finds herself intrigued by a transforming motorcycle-like robotic vehicle called a Rideback. She soon finds that her unique ballet skills with balance and finesse make her a born natural on a Rideback. However those same skills also get her into serious trouble with the government. (Source: Wikipedia),Action;Drama;Mecha;School;Sci-Fi,2009-01-12,12,39596,2206,2420,7.33,https://cdn.myanimelist.net/images/anime/9/21745.jpg,https://myanimelist.net/anime/4618/RideBack
326,Petshop of Horrors,Count D a quite interesting pet shop owner from an area called Chinatown sells rare and hard to come by pets to people longing for something special but with each sale comes a contract. If the rules of the contract are followed everything goes fine but if someone should break the rules of the contract the pet shop cannot be held responsible for anything unfortunate that might happen. Leon Orcot a homicide detective has linked many odd and unexplainable deaths together they all were customers of Count D's pet shop and he intends to find out why. (Source: ANN),Horror;Josei;Mystery;Supernatural,1999-03-02,4,44933,2034,2419,7.33,https://cdn.myanimelist.net/images/anime/10/64543.jpg,https://myanimelist.net/anime/326/Petshop_of_Horrors
23673,Ookami Shoujo to Kuro Ouji,Erika Shinohara has taken to lying about her romantic exploits to earn the respect of her new friends. So when they ask for a picture of her boyfriend she hastily snaps a photo of a handsome stranger whom her friends recognize as the popular and kind-hearted Kyouya Sata. Trapped in her own web of lies and desperately trying to avoid humiliation Erika explains her predicament to Kyouya hoping he will pretend to be her boyfriend. But Kyouya is not the angel he appears to be: he is actually a mean-spirited sadist who forces Erika to become his dog in exchange for keeping her secret. Begrudgingly accepting his deal Erika soon begins to see glimpses of the real Kyouya beneath the multiple layers of his outer persona. As she finds herself falling for him she can't help but question if he will ever feel the same way about her. Will Kyouya finally make an honest woman out of Erika or is she destined to be a wolf girl forever?,Comedy;Romance;School;Shoujo,2014-10-05,12,261873,379,2418,7.33,https://cdn.myanimelist.net/images/anime/4/67805.jpg,https://myanimelist.net/anime/23673/Ookami_Shoujo_to_Kuro_Ouji
6030,Needless,At the onset of World War III nobody could have predicted the effect it would have on Japan. While it had officially ended fifty years ago in 2150 its battles still persist. Large mysterious areas known as Blackspots appeared across the country filled with the contaminated ruins of cities and countrysides. Those inside were trapped to halt the spread of contamination and their powers began to mutate—be they shapeshifters pyromancers or controllers of gravity itself—they all became known as the Needless. Adam Blade is one such Needless possessing remarkable regenerative abilities and incredible strength. In order to restore peace to a war-torn Japan he and his allies must fight together to rise against a heinous research group by the name of Simeon.,Action;Sci-Fi;Comedy;Super Power;Ecchi;Seinen,2009-07-03,24,116586,964,2416,7.33,https://cdn.myanimelist.net/images/anime/2/23457.jpg,https://myanimelist.net/anime/6030/Needless
4483,Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,Get ready for a second magical journey to the world of Someday's Dreamers where spellcasting is a profession that requires both the proper training AND a license. It's to get that license and fulfill a promise made to her late father that young Sora Suzuki has made the long journey from her distant home in the countryside town of Biei to the big city of Tokyo. It's a daunting challenge but she's got a little bit of talent a charming personality and most important of all the promise of an internship! What she ISN'T expecting though is how different life in the city will be especially the people themselves. While she gets along with the confident Asagi Kuroda and the gentle Hiyori she's completely confused with the mysterious boy Gouta. And yet as a result of their internships they keep ending up in the same situations and slowly learning to understand more about each other than they ever imagined possible! (Source: Sentai Filmworks),Slice of Life;Drama;Magic;Romance;Shounen,2008-07-03,12,20039,3199,2413,7.33,https://cdn.myanimelist.net/images/anime/10/50399.jpg,https://myanimelist.net/anime/4483/Mahoutsukai_ni_Taisetsu_na_Koto__Natsu_no_Sora
15225,Hentai Ouji to Warawanai Neko.,Youto Yokodera wants to be seen in a way different from most men: as a pervert. However his lewd actions are often misinterpreted as good intentions and people cannot see his true nature. Upon hearing rumors of a cat statue that can banish an unwanted trait he searches for it and prays for his façade to be removed. But each wish comes at a price: those unwelcomed traits are transferred to someone else who desires them! After realizing that vocalizing his dirty thoughts is not the best thing Youto decides to regain his lost traits by seeking out the person who received them. Unfortunately he was not alone in praying to the cat statue and now he must not only fix his life but the lives of others as well.,Harem;Comedy;Supernatural;Romance;School,2013-04-13,12,318812,307,2406,7.33,https://cdn.myanimelist.net/images/anime/3/75788.jpg,https://myanimelist.net/anime/15225/Hentai_Ouji_to_Warawanai_Neko
7337,Hetalia Axis Powers Movie: Paint it White,One day aliens from the planet Pict launch a devastating invasion on Earth. Their sole purpose is to transform all of humanity into Noppera—featureless creatures with plain white skin glowing antennae and no face. This prompts the world's nations to counterattack but they are all ultimately defeated as they each launched their offensives separately. And so both the Allied and Axis nations of Hetalia Axis Powers Movie: Paint it White must band together and unite their powers to stop the alien invasion and save their planet.,Comedy;Historical;Parody,2010-06-05,1,47639,1960,2407,7.33,https://cdn.myanimelist.net/images/anime/6/30761.jpg,https://myanimelist.net/anime/7337/Hetalia_Axis_Powers_Movie__Paint_it_White
411,Gun x Sword,Van a lanky and apathetic swordsman is on a journey to kill the murderer of his fiancé. The only characteristic he has to go by is that the murderer has a claw for an arm hence the murderer being referred to as The Claw Man. During his travels Van happens to pass through the city of Evergreen which is defending itself from bandits who aim to rob the city of its treasury. It is in this city that Van meets Wendy Garret a timid young girl who is looking for her kidnapped brother. When the city pleads for Van's assistance to defend it he refuses claiming it has nothing to do with him and thus leaves the city on its own to deal with the peril. Soon after Van comes across the raiding bandits himself and they eventually tick off the swordsman to a degree where he takes action against them for his own personal vendetta. Surprisingly Van learns that the bandits had ties with The Claw Man and in kidnapping Wendy's brother for a reason they did not disclose. After the bandits are dealt with easily Van and much to his chagrin Wendy continue the journey in search of The Claw Man. Little do they know however that The Claw Man is involved with something more atrocious than either could fathom.,Action;Adventure;Drama;Mecha;Sci-Fi;Shounen,2005-07-04,26,59812,1668,2404,7.33,https://cdn.myanimelist.net/images/anime/3/25380.jpg,https://myanimelist.net/anime/411/Gun_x_Sword
31080,Anne Happy♪,Tennomifune Academy is an elite institution for the best and the brightest with the exception of Class 1-7 the so-called Happiness Class. Each member of the classroom copes with personal misfortunes and the special class is geared to help them move past their issues and find true happiness. After being accepted into the academy An Hanakoizumi Ruri Hibarigaoka and Botan Kumegawa find themselves placed into the Happiness Class plagued by dreadful luck love problems and bad health respectively. Alongside their classmates they do their best to overcome the difficulties they are faced with in pursuit of a life filled with joy.,Slice of Life;Comedy;School,2016-04-07,12,55515,1768,3584,7.05,https://cdn.myanimelist.net/images/anime/9/78701.jpg,https://myanimelist.net/anime/31080/Anne_Happy%E2%99%AA
1347,Bubblegum Crisis,In the near future Tokyo was left flattened as a result from a great earthquake. A new city MegaTokyo was then recreated due in no small part from the aid of a multi-million dollar company Genom Corp. Genom created and mass-produced biomechanical creatures called Boomers to aid in the restoration of MegaTokyo. When the Boomers began to run out of control the ADPolice at first tried to stop them but they proved to be far more difficult to deal with than was first imagined. Under the ever looming Boomer threat a group of four girls from varying degrees of society banded together. Calling themselves The Knight Sabers they were the only ones with enough firepower and resourcefulness to defend the fledgling MegaTokyo from Genom and its berserk Boomers. (Source: ANN),Sci-Fi;Adventure;Mecha;Shounen,1987-02-25,8,28739,2631,2397,7.33,https://cdn.myanimelist.net/images/anime/5/27361.jpg,https://myanimelist.net/anime/1347/Bubblegum_Crisis
75,Soukyuu no Fafner: Dead Aggressor,Tatsumiyajima is the central island in the middle of a small cluster of islands in a sleepy backwater of the Japanese isles. Not much happens there and the island's young people go to school knowing that their lives are likely to remain peaceful and undisturbed. Or so they have been taught... but the truth is different. The fate of mankind is on the line and Tatsumiyajima is the last line of defense against a hostile and incomprehensible enemy. At the center of it all fighting for Humanity's continued existence is the giant robot Fafner the dragon that guards this final treasure of mankind. (Source: ANN),Action;Drama;Mecha;Military;Sci-Fi,2004-07-05,25,36949,2280,2388,7.34,https://cdn.myanimelist.net/images/anime/3/50365.jpg,https://myanimelist.net/anime/75/Soukyuu_no_Fafner__Dead_Aggressor
37578,Planet With,According to the theories of oneiromancy dreams of dragons represent the struggle of losing yourself to your own anger. Fittingly Souya Kuroi wakes up from a nightmare of a massive dragon destroying everything around him in a blaze of rainbow colored light. After being told that he lost his parents and memory in a strange accident the waking world becomes another nightmare in itself. With this dream being his only memory he has no choice but to be taken care of by his two strange guardians: the spunky and energetic maid Ginko and a huge cat known only as Sensei. His new life is turned upside down when the denizens of Saromisaka City are beset by a teddy bear-shaped UFO. When military power proves to be ineffective seven mysterious people rise up to fight off the monstrosity. These heroes destroy the invader in a flurry of rainbow colored lights the very same lights that Souya saw in his nightmare. With the alien threat repelled these seven strangers find themselves facing a new adversary: Souya. Swearing vengeance upon the people who decimated his old life he begins his crusade against these heroes and becomes embroiled in a struggle of galactic proportions.,Action;Mecha;Sci-Fi,2018-07-08,12,41814,2128,2377,7.34,https://cdn.myanimelist.net/images/anime/1985/95103.jpg,https://myanimelist.net/anime/37578/Planet_With
33983,Onihei,The blade arts of the Devil tasked with striking down evils threatening a peaceful Edo! Heizou Hasegawa upholding the role of chief officer protecting against crime and arson! In 1783 the heart of the Tenmei era Hasegawa held the office of chief director of the department charged with sustaining safety in the region suppressing the most vile of thieves and criminals an individual largely feared renowned as Devil Heizou... (Source: MAL News),Historical;Seinen,2017-01-10,13,30537,2540,2374,7.34,https://cdn.myanimelist.net/images/anime/2/83758.jpg,https://myanimelist.net/anime/33983/Onihei
99,Mai-Otome,Arika Yumemiya has traveled far in search of her goal: the prestigious Gualderobe Academy. This is the school where young girls are trained to become Otomes protectors of royal leaders throughout the lands. Here Arika makes plenty of friends but some enemies know something about her past that she does not. Nevertheless her spirit and determination will keep pushing her forward. Adapted from its predecessor Mai-HiME this series is not a direct sequel but an alternate universe setting featuring some of the Mai-HiME cast (though with different personalities). (Source: ANN),Comedy;Drama;Fantasy;Magic,2005-10-07,26,43277,2078,2370,7.34,https://cdn.myanimelist.net/images/anime/2/46897.jpg,https://myanimelist.net/anime/99/Mai-Otome
31500,High School Fleet,A hundred years after catastrophic shifts in tectonic plates caused most of its area to submerge Japan now thrives as a maritime nation. High functioning cities line the coasts of Japan and well developed sea routes are defended by specialized naval ships. The marine industry is flourishing and young girls are eager to join the Blue Mermaids—highly skilled women who devote their lives to protecting the seas. After some time apart childhood friends Akeno Misaki and Moeka China are reunited at Yokosuka Girls' Marine High School. Here they are joined by others who share their dream of becoming Blue Mermaids. Soon training exercises commence with Akeno and Moeka being put in charge of their own ships and crew. Everything is progressing smoothly for Akeno as she settles into her role as captain and builds camaraderie between her fellow crew members aboard the Harekaze a destroyer ship. However unexpected engine and navigation failures soon leave their ship stranded and the crew in danger. High School Fleet follows the Harakaze's valiant crew as they navigate treacherous waters and other obstacles on their quest to become fully fledged Blue Mermaids.,Action;Military;School,2016-04-10,12,74269,1436,2368,7.34,https://cdn.myanimelist.net/images/anime/9/79670.jpg,https://myanimelist.net/anime/31500/High_School_Fleet
37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,It is business as usual in the massive city of Orario where legions of adventurers gather to explore the monster-infested Dungeon. Among them is the easily flustered yet brave Bell Cranel the sole member of the Hestia Familia. With the help of his demi-human supporter Liliruca Arde and competent blacksmith Welf Crozzo Bell has earned the title of Little Rookie by becoming Orario's fastest-growing adventurer thanks to his endeavors within the deeper levels of the Dungeon. Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II continues Bell's adventures as he tries to bring glory to his goddess and protect those he cares about. However various familias and gods across the city begin to take notice of his achievements and attempt to add him to their ranks.,Action;Adventure;Comedy;Romance;Fantasy,2019-07-13,12,276804,360,2360,7.34,https://cdn.myanimelist.net/images/anime/1730/101329.jpg,https://myanimelist.net/anime/37347/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_II
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,After having descended upon this world the gods have created guilds where adventurers can test their mettle. These guilds known as familia grant adventurers the chance to explore gather hunt or simply enjoy themselves. Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria begins in Orario the lively city of adventures. The Sword Princess Ais Wallenstein and the novice mage Lefiya Viridis are members of the Loki Familia who are experts at monster hunting. With the rest of their group they journey to the tower of Babel in hopes of exploring the dungeon underneath. Home to powerful monsters the dungeon will fulfill Ais's desire to master her sword skills while bringing Lefiya closer to her dream of succeeding Riveria Ljos Alf vice-captain of the Loki Familia as the most powerful mage in the land.,Action;Adventure;Fantasy,2017-04-15,12,226116,467,3336,7.11,https://cdn.myanimelist.net/images/anime/7/85467.jpg,https://myanimelist.net/anime/32887/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_Gaiden__Sword_Oratoria
975,Yokohama Kaidashi Kikou,After a disaster leaves the world in a state of decline the remaining human population lives out their lives peacefully and quietly in the twilight of the human age. Alpha Hatsuseno is an android who works at a cafe bordering Yokohama that rarely gets visitors and is waiting for her owner to return. One day another android the courier Kokone Takatsu brings Alpha a package from her master. Inside is a camera given to Alpha so she can take pictures to reminisce about. Yokohama Kaidashi Kikou is a slow and contemplative anime that follows an android girl as she takes beautiful pictures and experiences touching moments all amidst a calming sense of peace.,Sci-Fi;Seinen;Slice of Life,1998-05-21,2,21977,3048,2353,7.35,https://cdn.myanimelist.net/images/anime/6/23054.jpg,https://myanimelist.net/anime/975/Yokohama_Kaidashi_Kikou
36927,Pokemon Movie 21: Minna no Monogatari,As Satoshi continues his journey to become a Pokémon Master he travels to Fura City to attend the annual Wind Festival. Pumped up Satoshi and Pikachu are determined to win the festival's Get Race. Meanwhile Kagachi a show-off and a habitual liar joins the competition at the request of his niece Lily. Having almost no knowledge about Pokémon he manages to strike a deal with a socially awkward scientist named Torito in exchange for help with his upcoming speech. Following Kagachi's victory Satoshi meets Risa an ex-regional track and field champion looking to catch a Pokémon. However during Torito's speech Team Rocket strikes and manages to steal a capsule from his lab. Tragedy strikes one after another as the Wind Festival's Sacred Flame disappears! As they set off on a journey to find the culprit Satoshi and the group meet many people on the way—including Zeraora the Thunderclap Pokémon who was believed to be dead...,Action;Adventure;Comedy;Fantasy;Game;Kids,2018-07-13,1,13321,3868,2345,7.35,https://cdn.myanimelist.net/images/anime/1580/90795.jpg,https://myanimelist.net/anime/36927/Pokemon_Movie_21__Minna_no_Monogatari
